category,created_on,lattitude,longitude,name,venue_id
default,1417129595,45.9737027,14.3029053,Molek servis - Peter Molek s.p.,6010
default,1422084295,48.2063191,16.3697954,Auktioneum,6011
lodging,1373461771,44.2244993,11.6203702,Bed & Breakfast La Chiesa di Sopra,6012
default,1416372394,42.6548632,-73.7814532,Ronald McDonald House,6028
default,1394111392,51.5172504,-0.1425829,London Theatre Direct Ltd,6014
default,1405596179,51.557634,-0.178498,Vape Emporium,6015
default,1414100194,52.4807258,-1.8954388,CeX Birmingham,6016
cafe,1366410111,47.3431497,8.5320354,tazzine.ch,6017
default,1483130648,29.3666175691284,70.916748046875,KAMRAN CHATTHA,9048
food,1426688407,51.0405697,3.7265194,Molotov,6018
default,1385425680,26.0913152,-80.1941173,Bitcountant,5989
food,1370785993,52.6350241,1.28927,The White Lion,6020
nightlife,1394131044,51.4774195,7.2158736,Intershop Bochum,6023
cafe,1413887639,35.5560652,139.6530628,矢上祭　隕石たこ焼き LYNCS Takoyaki,6024
default,1387858397,48.6967713,44.4965043,РА Вектор,6026
default,1414405248,55.8588047,-4.2566932,CeX Glasgow Union St,6027
shopping,1407734487,48.4245563,-123.3637081,The Good Planet Company,5988
atm,1472506041,42.7352874018601,-84.4852924346924,2-way Bitcoin ATM at Grand Ledge Fledge,8469
default,1386948772,52.8759514,-1.2720898,Caladen Ltd,6032
default,1390295000,46.243821,14.4170317,GSracunalniki.com,6033
default,1397337441,51.7945422,6.1471223,Koffer Crew,6034
lodging,1424697058,48.3661963,15.4106846,Hotel Garni Weinberghof,6035
attraction,1420372559,40.4377839,-3.6890598,Instituto de Empresa,6036
default,1414099965,51.4589853,-2.5881508,CeX Bristol,6037
default,1402036624,46.6121106,14.2703688,Canna Seed Seedshop,6039
default,1386185636,49.2851281,-123.1158768,Resource World Magazine Inc.,6061
default,1369735414,25.0411277,121.6148468,資訊科學研究所,6041
default,1389166708,37.7570201,-122.4851366,Custom Computers & Repairs,6044
default,1389316511,24.1810807,120.6005166,男生宿舍18棟,6043
lodging,1390452060,36.1696603,-115.1419985,The D Las Vegas Hotel & Casino,6047
default,1399969830,49.8527573,11.0000602,Bauunternehmen T Helmrich GmbH & Co. KG,6045
food,1373536947,52.2173697,0.1393447,The Haymakers,6046
default,1386930408,47.4524693,12.0805304,House Taurus Vacation Apartments,6048
cafe,1369844992,37.444714,-122.1614516,Coupa Cafe,6054
food,1426688728,51.04892,3.7213566,Walters',6050
default,1392634317,45.4533973,11.8861948,Sede Legale Soluzioni e Referenze Srls,6052
default,1387885813,59.9384972,10.4906272,FixMyi,6053
shopping,1402442457,39.2161055,-76.8594396,Lord & Taylor,6068
default,1412585059,52.5496678,-1.8837652,Cash for Bitcoin,6055
grocery,1407317500,52.1991076,0.1394921,Cambridge Mill Road Butchers,6056
default,1404894419,45.4513797,9.1736389,DrGreenStore.com,6057
default,1414338530,52.6250589,1.2921627,Complete Entertainment Exchange,6059
default,1414407683,50.8246823,-0.1505644,CeX Brighton,6060
default,1395338351,49.8787905,-97.1470502,Bitcoin Services Manitoba,6064
default,1411479851,51.4797555,7.216787,Bitcoin 2Way ATM - Geldautomat: Bitcoins Kaufen / Verkaufen - Handy World Bochum,6062
lodging,1406886597,52.0826206,4.3092425,easyHotel,6063
default,1415842671,49.2728477,-123.0979716,Flowpure Water Filters,6071
grocery,1401489242,51.3726166,7.4625269,Weinhof Reinhardt,6065
default,1411597421,-15.7803599,-47.8760523,Bloco B,6066
default,1409161057,60.1804224,24.9151141,Sibeliuspuiston minigolf,6067
default,1483130732,24.9785892011642,66.9060516357422,KAMRAN CHATTHA,9049
default,1405446809,39.6415093,-84.1613988,Ohio Insurance Solutions,6070
default,1427271946,37.6864452,-122.0944738,Hayward Cycle Salvage,6072
food,1395404598,39.022885,-94.6581469,RJ's Bob-be-que Shack,6042
cafe,1411193143,45.4532711,11.8866166,Coffee Break Bar,6051
shopping,1423739074,45.8908037,11.0431836,Edicola e Tabacchi Turri,6073
food,1418634218,52.3705544,9.7132779,11A,6074
lodging,1432225320,52.1057534,-119.3123543,Sandman Inn Blue River,6040
lodging,1428185812,40.430323,-3.6881648,Hotel Villamagna,6031
shopping,1472125208,38.569533759954,-9.03823435306549,Digital Games Codes®,8461
default,1400157469,-31.9424342,115.8395246,Brimstone Creative,6090
default,1386750890,35.6685654,139.7568022,中国語教室B-Chinese新橋校,6078
default,1401690151,32.0812862,34.7817371,Adv. Manor Tamary,6081
default,1385649093,50.2129483,17.22314,Chalupa Na kopečku,6082
default,1403779219,55.6945716,12.5964318,Sirius Money Ltd.,6083
default,1388953063,48.9552939,8.507392,GELDSPARBOX,6084
default,1389298998,35.0416586,-85.3056416,Chattanooga Times Free Press,6086
default,1399415143,44.4294916,26.1047235,Bitcoin Romania - Bitcoin Robocoin ATM,6087
default,1386946651,38.3232936,-75.5692733,Tony Weeg Photography,6092
nightlife,1388890023,-31.9478804,115.8228343,Beyond the Trap Door,6091
default,1416344128,49.2632188,-123.1247422,Canada Ionizers,6101
default,1386462003,37.8051107,-122.2771204,Sarai,6093
default,1408607669,35.385663,-119.109016,Self Serve Pet Spa,6094
shopping,1419049852,39.9421815,-75.1542036,Wooden Shoe Books,6095
food,1393105140,33.6906123,-116.1837555,Pizza Patrón,6102
default,1385386698,46.8059684,6.7340677,FAI VA'A Outrigger Canoeing,6096
default,1405342819,44.3666452,11.0366657,Vivailsole B&B,6097
default,1386751356,35.6936505,139.697104,中国語教室B-Chinese新宿校,6098
lodging,1373625669,46.5605548,11.4159169,Gasthaus Pension Mair Bachmann,6099
lodging,1389359246,46.8032101,13.5739549,Villa Parkschlössl,6100
default,1393299985,43.7796936,-79.4899936,Colosseum Online Inc.,6109
default,1406180288,47.5192469,-121.8181406,Wild Hare Vintage,6105
transport,1422958988,48.8168552,16.0598018,Letiště Znojmo,6103
default,1398351986,45.6805481,11.8558452,FA.MA. s.r.l. Refrigerazione,6104
food,1392190005,42.1983035,-122.7162853,Blue Greek on Granite,6108
lodging,1408195304,54.1381921,8.846976,"Ferienwohnungen ""Haus Sarah""",6106
default,1395225609,44.6776692,10.5579614,Senso Unico Snc,6107
default,1386256735,40.5847581,-105.0782275,Vintages Handcrafted Wine,6113
default,1387398106,35.0302581,-85.3159384,NovaWhite Teeth Whitening,6085
default,1403654609,41.080255,14.3313969,Dr. Felice Fiore - Urologo / Andrologo,6111
default,1391002244,50.7107899,-3.4856717,Nexus Open Systems Ltd,6112
default,1420719020,51.4169201,7.4040657,Steuerberater Quermann,6114
default,1410537404,1.2923852,103.8490096,Bacchanalia,6115
default,1386513953,-31.9564121,115.8637239,Visible Online Marketing,6077
nightlife,1414623128,35.6643429,139.730466,Hackers Bar,6076
atm,1467232528,32.7464785833047,-97.2325551509857,Athena Bitcoin ATM,8280
default,1393078949,26.6427374,-81.8632605,Mother Natures Gift Shop,6121
cafe,1393078866,26.642597,-81.8631685,Gardner's Park Tea House,6122
default,1420667613,37.5632033,-122.3246055,Draper University Hero Hangout,6123
default,1383978575,45.5104408,-122.6562306,Free Geek,6132
shopping,1394039348,48.970681,16.6088601,Bestdrive Pneuservis Vranovice,6124
food,1412016677,37.5702966,14.9029284,Maluburger,6125
attraction,1387586987,26.6424222,-81.8629449,The Florida Native Butterfly Society,6120
default,1425911506,49.6123645,6.1278726,Jurisconsul - law firm,6127
default,1386007579,56.8110552,60.5776247,АртСтудио,6128
default,1402901750,61.3620524,21.6239935,Nouseva Myrsky Jewelry,6129
default,1389883080,51.4784576,7.2096033,"STM Kiosk - Erfrischungen, Tabak, Zeitschriften",6130
default,1389882903,51.4788133,7.2093995,Mondgesicht Bochum - u3 management,6131
default,1386114868,37.1114236,-113.579209,Rocketmade,6138
default,1406706130,34.698789,135.502233,痩身専門サロン美望bibou,6134
default,1386750043,35.7336766,139.7153125,中国語教室B-Chinese池袋校,6135
default,1391380717,51.4994284,-0.1970068,Quick File Accounting,6136
attraction,1390927214,52.3427226,11.7061514,Schloss Heinrichshorst,6137
default,1389203060,34.0623455,-118.4160117,PRHollywood,6139
default,1403043477,41.1623085,-96.0252643,TeamLogic IT of Omaha,6147
sports,1413520300,51.4521285,-0.1563858,Semokwan Hapkido Academy,6140
default,1407512164,44.0415118,11.9813752,Agriturismo - Fattorie Faggioli,6141
default,1420815314,52.4159358,9.7328435,neuwaerts GmbH,6142
default,1425248973,36.013249,-5.6039925,Little Amsterdam,6143
default,1417386161,47.4080949,8.4652744,Sunex Computer,6145
default,1412800579,47.5663342,7.5669689,Wirkstatt Basel,6146
default,1413381714,27.770985,-82.6507969,Rick's Home Theatre Store,6148
default,1413381714,27.7709893,-82.6504191,Creative Clay,6149
default,1415361003,45.3308172,14.4417286,?,6150
default,1415264408,49.867813,15.285626,Terapie tmou,6151
shopping,1398050127,1.3002138,103.8596189,Buttons UP,6153
shopping,1397484259,1.3011426,103.8588312,XX Simplicity,6154
lodging,1429168308,41.7453628,12.6510982,Hotel Castel Gandolfo,6155
default,1419784571,51.5718082,6.2998911,World House,6157
default,1416921016,46.0759268,14.5115006,Restavracija Glažuta,6158
default,1386222808,50.1242534,-122.9630934,Justine Brooks Jewelry Design,6126
atm,1467232825,32.9232129222764,-96.7364001274109,Athena Bitcoin ATM,8281
default,1389202955,46.2079184,14.5984491,Masthero - Windsurf mast mount for gopro,6162
food,1377197151,40.25078,-111.6595777,El Azteca,6167
cafe,1421847522,52.2251441,21.0095533,Kawiarnia Hoża 51,6164
default,1390789702,40.6336468,-111.8090227,Old Mill III,6163
lodging,1391279400,55.7263521,48.7204234,Альпийские коттежи,6166
sports,1386112961,42.754381,-71.4596689,Vertical Dreams,6170
attraction,1385031478,35.1663003,33.3157467,University of Nicosia,6168
food,1393622297,47.7201918,12.8953003,Pizzeria Da Mario,6169
default,1385064088,25.5967843,-80.3514991,Liberty Extraction & Drying,6171
food,1395821731,39.0479217,-95.682441,China Express,6172
default,1390077839,38.8057488,-77.0457716,Law Office of Stephanie Dourado,6174
default,1387360077,32.0619434,34.7723195,Plonter.co.il,6173
atm,1421371721,37.4031538,-122.0501191,Hacker Dojo,6179
shopping,1392977463,49.7971696,10.2297666,Krafftdatamining,6177
default,1407698996,50.6933326,17.9106862,Exelmedia - Opanuj 100% Internetu,6178
food,1421003641,45.5257463,-122.6810891,Isabel Pearl,6180
default,1389250341,32.0792598,-81.0927617,Kleo's Sewing Studio,6183
default,1383993069,50.8160813,11.5757035,WAP Waschbär Kahla,6182
default,1385879525,41.7486908,-70.1253429,Corter Leather & Cloth,6185
default,1386749363,35.7040691,139.7448519,中国語教室B-Chinese飯田橋校,6184
default,1385422960,-33.5369667,27.0417111,Kleinemonde Getaways,6186
default,1407108762,42.2478141,-71.9848829,Samba Construction,6189
default,1403381760,42.6683005,-71.705048,Evans on the Common,6191
default,1387645772,28.4143407,-16.5566101,Holiday Apartment Playa Jardin,6190
food,1401471562,28.4088542,-80.6180287,Bajas Tavern And Eats,6193
default,1386227975,-8.5097231,115.2511847,Blue Lotus 1 - 2 Bedroom apartment for short term rent,6192
food,1367286204,37.7823501,-122.4712399,Sake Zone,6194
default,1401471563,28.358205,-80.6098705,House Of Tan,6195
default,1407437901,45.0825524,-93.2628415,Memories Renewed,6198
default,1387867389,49.8346591,24.0295163,Rogue Language Learning Centre,6197
default,1408627140,62.2811169,25.7874369,Optimoiautosi.fi - Jyväskylä,6199
default,1433775505,44.8005776,-0.6458531,modulix,6201
lodging,1405248599,43.9676858,12.7317325,Hotel Boston,6202
default,1384367659,43.4429225,-80.4774484,kwartzlab makerspace,6165
default,1379321649,52.2569298,20.9916252,El Passion,6161
atm,1467233017,29.7297533893958,-95.3498429059982,Athena Bitcoin ATM,8282
default,1390759600,39.9202455,32.85213,Astekin Hukuk ve Danışmanlık,6205
default,1405719280,49.0019693,12.2181165,xebec mediafactory GmbH,6206
cafe,1404658761,50.8580605,4.3851486,Brasserie Bloem,6207
default,1389316511,24.1813919,120.5970901,大智慧科技大樓,6209
default,1396128563,54.373367,18.6097069,Bitcoin 4 World,6210
default,1426324098,35.687185,139.7797912,Yakiniku Gato,6212
lodging,1373388319,33.8572697,-117.9995771,Red Roof Inn,6214
default,1410427872,48.751642,-122.4782298,Invent Coworking,6220
sports,1373629000,47.9041538,11.4205502,Tenniscenter Wolfratshausen,6215
food,1373999957,36.4282349,22.4861594,Akrotiri,6216
shopping,1414336067,51.5204094,-0.1344458,CeX London W1 Tottenham Crt Rd,6217
default,1387836485,-27.4915396,153.0367544,Search Tempo,6236
default,1385308147,34.0905454,-118.3690264,Simple Labs,6225
default,1375152240,45.4973647,-122.6096906,Pacific Solutions,6226
default,1374861386,51.5187425,-9.3405323,Killeena House,6222
default,1386661201,35.6913668,139.7692344,中国語教室B-Chinese,6223
default,1414509456,46.0521771,14.4527082,Four Points by Sheraton Ljubljana Mons,6224
food,1408611208,37.5668359,-122.3236961,Curry Up Now,6237
default,1420667473,37.5639149,-122.3255069,Hero City,6238
lodging,1415269747,40.4238877,-3.6851212,Hotel Petit Palace Art Gallery,6227
default,1417650723,46.0788633,14.5018234,Duo dental Kucler & Kucler,6228
lodging,1420631786,51.629316,15.1358177,GLAS Hotel,6229
default,1407391617,52.1307404,8.4869807,DF-Pronet,6230
lodging,1403255580,50.0439938,1.3318564,Villa Les Papillons,6231
grocery,1377794683,46.9755564,8.7410153,Käserei/Molkerei Lustnau,6232
default,1377861557,44.760619,8.2996926,Cascina La Famó,6233
default,1414337813,53.7595128,-2.700824,CeX Preston,6234
default,1389948602,49.2839789,-123.1251129,Digital Currency Profits,6241
default,1379774281,44.9122102,-93.4550319,Hypnosis & Psychotherapy For Health & Healing,6240
nightlife,1391120249,40.6261804,-74.177748,Bootleg Mannings,6244
default,1379065585,46.8363542,3.7691288,Atelier de verre Les Boulassots,6239
nightlife,1397837527,41.4978758,-81.5650746,The Wine Spot,6245
lodging,1373387783,33.8553123,-117.9270044,Howard Johnson Hotel and Conference Center,6213
default,1402307253,50.0898426,15.6903069,Golfové hřiště Lázně Bohdaneč,6242
default,1388918723,-34.8813241,138.5354061,Medical Centre,6219
default,1431580091,43.8791675,7.9511766,Agriturismo il Geco,6204
default,1414430017,50.8097719,4.3148207,Fissi,6249
default,1412223541,40.5611489,-74.159426,CarusoApps,6254
default,1407217636,34.6734429,135.5200899,FRUIT　GARDEN　山口果物,6253
default,1401803255,40.5740354,-74.106639,LensesRx Online Optical,6257
default,1385132776,51.108675,5.7092644,ikwileenspel.be,6255
lodging,1404741240,28.8208911,-17.9438989,Casa Mona,6256
default,1389906791,40.7259692,-74.001121,Bapple Real Estate,6258
food,1430164799,40.5373326,-74.1506984,Portobello Cafe,6259
default,1407833581,40.7340135,-74.0005088,Flat 128,6266
default,1385476053,54.5928447,-5.9404434,Farset Labs,6260
default,1422536469,45.8877365,11.0353201,Coop. Le Formichine gastronomia d'asporto,6261
default,1385719029,49.1851399,-2.1017056,The Refinery,6262
default,1385852659,24.8988054,67.0924234,Applied Technology Research Center,6263
default,1385910147,40.0985592,16.6125184,Rocca Surfcamp,6264
default,1386131179,-23.5370981,-46.714524,Modern Lovers Design,6265
lodging,1386513324,45.1785408,-109.2478373,Red Lodge Inn,6269
default,1386164260,-25.4035887,-49.3279887,Q2 Informática e Lan House,6268
default,1421222600,40.7205798,-73.9882961,1 Percent NYC,6271
default,1390946210,50.2534801,30.3146581,ЭкоЛандшафт (Киевский филиал),6270
shopping,1386348905,40.6861953,-73.9726551,Greene Ave Market,6273
default,1386340318,27.6849221,85.3197393,Semicolon Developers Network Pvt. Ltd.,6272
food,1386348923,40.6859558,-73.973166,Kinjo,6274
default,1393559117,40.7019044,-73.927156,NYC Piano Tuning,6275
atm,1432259049,40.6675974,-73.9838987,Essence of Life,6276
default,1386578264,39.1580839,-84.1982495,"Scott Gregory, farrier",6278
default,1386539087,48.2793966,16.3875071,VZKG Zentrale,6277
default,1386591331,39.1950432,-84.4093811,Kowalski Engineering,6279
food,1386598012,40.6866565,-73.9750172,Lean Crust,6280
cafe,1386809384,40.5787521,-105.0784126,Algiers Hookah Bar,6282
default,1386748053,48.1236848,15.2657818,Weihnachtsbaumverkauf Fam. Grill,6281
default,1386890662,34.1658952,-118.5242201,AlphaTech Computer Repair,6284
default,1391483807,51.1321602,-2.9948139,Bridgwater Man With a Van,6283
default,1386995012,38.5931217,-90.2274698,Hydraulic Pictures,6285
default,1387063028,37.9345045,-86.4639981,The DUI Guy,6286
food,1429122078,51.0483002,3.7215469,Eat-Aly Italian Food and Wine,6287
default,1387299861,45.1015926,7.6857844,Symbian-Toys,6288
default,1405783038,30.4838705,-97.666999,Dell Round Rock 1,6419
default,1383169079,33.8490391,-84.3734598,Atlanta Tech Villiage,6248
default,1404771419,47.3891648,8.6739416,ClickOn GmbH - Apps for E-Commerce,6247
attraction,1401376029,26.6424222,-81.8629449,The Florida Native Butterfly Society,6293
default,1388064491,40.793025,-74.3293288,Teacher Tutors,6294
default,1389001715,38.8426285,-84.1007159,Kay Residence,6298
default,1400444401,49.3581661,16.6503663,Amway odběrné místo,6295
default,1389913170,53.5492516,-113.4881729,Bitcoin Brains Edmonton,6312
cafe,1419254542,54.177692,15.5739054,Słodkie Słówka Cafe,6297
default,1389316509,39.7324274,-104.9840361,Casa Grande Building,6301
default,1389259014,52.2871474,10.5635677,BVS Verpackungsservice Braunschweig GmbH,6299
default,1389316163,47.0545216,21.9262948,SC BTC X CHANGE SRL,6300
default,1392714419,30.3543154,-97.7292127,The Human Solution,6306
default,1389395095,51.4702691,21.5427992,Graming.pl,6303
default,1389402823,38.8423931,-9.1975849,Pátio Pinhão - Houses for Rent,6304
default,1390107302,38.0552196,-84.4788583,Kong Productions,6314
default,1389702192,50.6592757,7.3056723,Ingenieurbüro Tobescu,6307
default,1389776467,51.5413817,-0.0806893,Ed's Shed,6308
